State,City,order_date,Restaurant Name,Location,Category,Dish Name,Price (INR),Rating,Rating Count
Maharashtra,Mumbai,,McDonald's,Dombivli East,McBreakfast and Value Mornings,Hashbrown + Iced Coffee,242.85,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,McBreakfast and Value Mornings,McAloo Tikki  Burger + Hashbrown,105.71,4.1,5
Maharashtra,Mumbai,,McDonald's,Dombivli East,McBreakfast and Value Mornings,Sausage McMuffin + Hashbrown,166.66,4.7,7
Maharashtra,Mumbai,,McDonald's,Dombivli East,McBreakfast and Value Mornings,Veg McMuffin + Hashbrown,153.33,4.9,11
Maharashtra,Mumbai,,McDonald's,Dombivli East,McBreakfast and Value Mornings,Egg & Cheese McMuffin + Coke,196.19,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,McBreakfast and Value Mornings,Egg & Cheese McMuffin + Iced Coffee,268.57,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,McBreakfast and Value Mornings,Hashbrown + Coke,142.85,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,McBreakfast and Value Mornings,Egg & Cheese McMuffin Protein Plus Meal,270.48,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,McBreakfast and Value Mornings,Egg & Cheese McMuffin Protien Plus,127.62,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,McBreakfast and Value Mornings,Sausage McMuffin Protein Plus,159.05,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,McBreakfast and Value Mornings,Sausage McMuffin with Egg with protein plus ,180.95,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,McBreakfast and Value Mornings,Veg McMuffin with protein plus ,143.81,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,McBreakfast and Value Mornings,Veg McMuffin with protein plus Meal,293.33,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Mexican Range & New Offerings,Crispy Veggie Burger,200,4.6,54
Maharashtra,Mumbai,,McDonald's,Dombivli East,Mexican Range & New Offerings,Crispy Veggie Burger + McVeggie Burger + Fries (M).,424.76,4.7,5
Maharashtra,Mumbai,,McDonald's,Dombivli East,Mexican Range & New Offerings,Crispy Veggie Burger Meal (M),327,4,9
Maharashtra,Mumbai,,McDonald's,Dombivli East,Mexican Range & New Offerings,Mc Crispy Chicken Burger,224,4.4,82
Maharashtra,Mumbai,,McDonald's,Dombivli East,Mexican Range & New Offerings,Mc Crispy Chicken Burger Meal (M).,367,4,19
Maharashtra,Mumbai,,McDonald's,Dombivli East,Mexican Range & New Offerings,Mc Crispy Chicken Burger + McChicken Burger + Fries (M).,430.47,4.6,20
Maharashtra,Mumbai,,McDonald's,Dombivli East,Mexican Range & New Offerings,Mexican Corn and Cheese Burger + Coke (M).,218.09,4.3,1
Maharashtra,Mumbai,,McDonald's,Dombivli East,Mexican Range & New Offerings,Mexican Corn & Cheese Burger.,179.04,4.5,2
Maharashtra,Mumbai,,McDonald's,Dombivli East,Mexican Range & New Offerings,Mexican Corn & Cheese Burger Combo (M).,319.04,3.2,3
Maharashtra,Mumbai,,McDonald's,Dombivli East,Mexican Range & New Offerings,Mexican Corn & Cheese Burger + Fries (M),218.09,4.3,2
Maharashtra,Mumbai,,McDonald's,Dombivli East,Mexican Range & New Offerings,Mexican Grilled Chicken Cheese Burger + Coke (M).,218.09,4,1
Maharashtra,Mumbai,,McDonald's,Dombivli East,Mexican Range & New Offerings,Mexican Grilled Chicken & Cheese Burger.,179.04,3.6,3
Maharashtra,Mumbai,,McDonald's,Dombivli East,Mexican Range & New Offerings,Mexican Grilled Chicken & Cheese Burger Combo (M),324.76,4.1,2
Maharashtra,Mumbai,,McDonald's,Dombivli East,Mexican Range & New Offerings,Mexican Grilled Chicken & Cheese Burger + Fries (M),218.09,5,4
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Cappuccino (S) + Iced Coffee (S),199.04,4.3,2
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Veg Pizza McPuff + McSpicy Chicken Burger,260,4.4,150
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),2 Cappuccino,233.33,4.1,45
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),McChicken Burger + McSpicy Chicken Burger,315.23,4.4,105
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),2 Iced Coffee,233.33,4.2,96
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),McVeggie Burger + McAloo Tikki Burger,210.47,4.5,77
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Strawberry Shake + Fries (M),196,4.9,31
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),McAloo Tikki Burger + Veg Pizza McPuff + Coke,190.47,4.4,470
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),McVeggie Burger + Fries (M),215.23,4.4,856
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),McChicken Burger + Fries (M),244.76,4.6,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),2 Coke,163,4.7,99
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),McAloo Tikki + Fries (R),115.23,4.5,304
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Mexican McAloo Tikki Burger + Fries (R),120,4.6,166
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),McChicken Burger + Veg Pizza McPuff,184.76,4.1,46
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),McVeggie Burger + Veg Pizza McPuff,195.23,4.8,78
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),McVeggie Burger + Fries (R),184.76,3.9,85
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Mexican McAloo Tikki Burger + Fries (L),180,4.2,91
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),McChicken Burger + Fries (L),250.47,4.5,105
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),McVeggie Burger + Fries (L),250.47,4.5,84
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),2 Fries (R),119.04,4.5,402
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),2 McVeggie Burger,270.47,4.3,477
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Grilled Chicken & Cheese Burger + Coke,240,4.4,29
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),McAloo Tikki Burger + Veg Pizza McPuff + Fries (R),208.57,4.5,402
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),McVeggie Burger + Fries (M) + Piri Piri Mix,240,4.4,88
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),McVeggie Burger + Veg Pizza McPuff + Fries (L),290.47,4.3,78
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),6 Pc Chicken Nuggets + Fries (M) + Piri Piri Spice Mix,245.99,4.4,44
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),McAloo Tikki Burger + Veg Pizza McPuff + Piri Piri Spice Mix,132,4.3,25
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Grilled Chicken & Cheese Burger + Veg Pizza McPuff,190,4.5,45
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Corn & Cheese Burger + Veg Pizza McPuff,184.76,4.5,59
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Corn & Cheese Burger + Fries (R),210.47,4.4,110
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Corn & Cheese Burger + Coke,240,4.3,47
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Chocolate Flavoured Shake+ Fries (M),196,4.7,24
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),2 McFlurry Oreo (S),158,4.7,37
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),2 Hot Fudge Sundae,156,4,3
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Corn & Cheese Burger + Coke + Fries (M) + Veg Pizza McPuff,355,4.2,17
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),McSpicy Chicken Burger + Fries (M) + Piri Piri Spice Mix,295.23,4.7,108
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),McSpicy Paneer Burger + Fries (M) + Piri Piri Spice Mix,295.23,4.5,85
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),McSpicy Paneer + Mexican Cheesy Fries,295.23,4.3,6
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Black Forest Mcflurry (M) BOGO,139,4.4,201
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),New McSaver Chicken Surprise,179,4.8,15
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),New McSaver Chicken Nuggets (4 Pc),213,4.6,30
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),New McSaver Masala McEgg,175,4.8,10
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),New McSaver McAloo Tikki,178,3.8,3
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),New McSaver Mexican McAloo Tikki,178,4.3,9
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),New McSaver Pizza McPuff,171.57,4.6,226
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Chicken Surprise Burger + Chocolate Shake,215.23,4.6,2
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Chicken Surprise Burger + Fries (M),170.47,4.7,9
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Chicken Surprise Burger + McChicken Burger,204.76,4.6,70
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),New McSaver McAloo Tikki NONG.,178,5,3
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),New McSaver Mexican McAloo Tikki NONG.,178,4.2,5
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Crispy Veggie Burger +  Mexican Cheesy Fries,320,4.4,1
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Crispy Veggie Burger + McAloo Tikki,255.23,4.5,4
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Crispy Veggie Burger + Piri Piri Fries (M),320,4.4,9
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Mc Crispy Chicken Burger + Piri Piri Fries (M),360,3.9,3
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Mc Crispy Chicken Burger + Mexican Cheesy Fries,370.47,4.6,17
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Mc Crispy Chicken Burger + McAloo Tikki,290.47,3.9,3
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Chicken Surprise Burger + Cappuccino,224.76,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Chicken Surprise Burger + Cold Coffee,266.66,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Chicken Surprise Burger + Iced Coffee,256.19,5,3
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),McAloo Tikki Burger + Cappuccino,219.04,4.3,1
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),McAloo Tikki Burger + Cold Coffee,251.42,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),McAloo Tikki Burger + Iced Coffee,250.47,4.2,1
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Choco Crunch Cookie + McAloo Tikki Burger,144.76,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Choco Crunch Cookie + McVeggie Burger,223.8,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Lemon Ice Tea + Choco Crunch Cookie,237.14,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Veg Pizza McPuff + Choco Crunch Cookie,139.04,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Korean Shake Shake Chicken Nuggets 6 pc.,200,3.6,4
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Korean Shake Shake Fries (M),128.57,4.8,10
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Mexican Corn and Cheese Burger + Coke (M),218.09,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Mexican Corn & Cheese Burger + Fries (M).,218.09,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Mexican Grilled Chicken Cheese Burger + Coke (M),218.09,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,McSaver Combos (2 Pc Meals),Mexican Grilled Chicken & Cheese Burger + Fries (M).,218.09,5,4
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,Chicken Surprise Burger with Multi-Millet Bun,85,4,21
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McAloo Tikki Burger with Multi-Millet Bun,84.76,4.3,31
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McChicken Burger with Multi-Millet Bun,152,4.3,8
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McSpicy Chicken Burger with Multi-Millet Bun,224,4.8,13
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McSpicy Paneer Burger with Multi-Millet Bun,224,4.3,9
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McVeggie Burger with Multi-Millet Bun,160,4.3,8
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,Crispy Veggie Burger Protein Plus (1 Slice),229,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,Crispy Veggie Burger Protein Plus (2 Slices),256,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,Crispy Veggie Burger Protein Plus + Corn + Coke Zero,399,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,Masala McEgg Burger Protein Plus (1 Slice),90,5,1
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,Masala McEgg Burger Protein Plus (2 Slices),119,4.6,1
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McAloo Tikki Burger Protein Plus (1 Slice),90,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McAloo Tikki Burger Protein Plus (2 Slices),119,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McAloo Tikki Burger Protein Plus+ Corn + Coke Zero,299,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McCheese Chicken Burger Protein Plus (1 Slice),300,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McCheese Chicken Burger Protein Plus (2 Slices),328,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McCheese Chicken Burger Protein Plus + 4 Pc Chicken Nuggets+ Coke Zero,449,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McChicken Burger Protein Plus (1 Slice),187,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McChicken Burger Protein Plus + 4 Pc Chicken Nuggets + Coke Zero,349,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McChicken Protein Burger Plus (2 Slices),215,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McCrispy Chicken Burger Protein Plus (1 Slice),249,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McCrispy Chicken Burger Protein Plus (2 Slices),279,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McCrispy Chicken Burger Protein Plus + 4 Pc Chicken Nugget + Coke Zero,419,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McEgg Burger Protein Plus + 4 Pc Chicken Nuggets + Coke Zero,299,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McSpicy Chicken Burger Protein Plus (1 Slice),228,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McSpicy Chicken Burger Protein Plus (2 Slices),255,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McSpicy Chicken Burger Protein Plus + 4 Pc Chicken Nuggets + Coke Zero,399,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McSpicy Paneer Burger Protein Plus (1 Slice),229,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McSpicy Paneer Burger Protein Plus (2 Slices),256,5,1
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McSpicy Paneer Burger Protein Plus  + Corn + Coke Zero,399,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McSpicy Premium Burger Veg Protein Plus (2 Slices),307,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McSpicy Premium Chicken Burger Protein Plus (1 Slice),290,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McSpicy Premium Chicken Burger Protein Plus (2 Slices),319,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McSpicy Premium Chicken Protein Plus + 4 Pc Chicken Nugget + Coke Zero,479,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McSpicy Premium Veg Burger Protein Plus (1 Slice),279,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McSpicy Premium Veg Burger Protein Plus + Corn + Coke Zero,449,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McVeggie Burger Protein Plus (1 Slice),187,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McVeggie Burger Protein Plus (2 Slices),215.03,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Protein Plus and Burgers with Millet Bun,McVeggie Burger Protein Plus + Corn + Coke Zero,339,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Shravan Specials,McCheese Burger Veg.,264.76,4,227
Maharashtra,Mumbai,,McDonald's,Dombivli East,Shravan Specials,McAloo Tikki NONG Burger Combo ( M),205,4.6,3
Maharashtra,Mumbai,,McDonald's,Dombivli East,Shravan Specials,Mexican McAloo Tikki NONG Burger Combo ( M),228.57,4.4,1
Maharashtra,Mumbai,,McDonald's,Dombivli East,Shravan Specials,New McSaver McAloo Tikki NONG,178,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Shravan Specials,McCheese Burger Veg Combo.,388.57,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Shravan Specials,Mango Smoothie.,211,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Shravan Specials,Strawberry Shake.,185,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Shravan Specials,McAloo Tikki Burger NONG,75,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Shravan Specials,Mexican McAloo Tikki Burger NONG,75,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Shravan Specials,New McSaver Mexican McAloo Tikki NONG,178,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Shravan Specials,Classic Corn Cup.,90,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Shravan Specials,McCheese Burger Veg Combo with Corn.,417,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Shravan Specials,McFlurry Oreo ( M ).,129,4.5,114
Maharashtra,Mumbai,,McDonald's,Dombivli East,Shravan Specials,Mcflurry Oreo ( S ).,104,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Shravan Specials,Crispy Veggie Burger..,200,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Shravan Specials,Crispy Veggie Burger Meal (M)..,327,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Group Sharing Combos,2 Crispy Veggie Burger  + Fries (L) + 2 Coke,635.23,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Group Sharing Combos,2 Crispy Veggie Burger  + 2 Fries (M) + Veg Pizza McPuff,604.76,4.6,6
Maharashtra,Mumbai,,McDonald's,Dombivli East,Group Sharing Combos,Burger Combo for 2: McAloo Tikki,364.76,4.3,41
Maharashtra,Mumbai,,McDonald's,Dombivli East,Group Sharing Combos,6 Pc Chicken Nuggets + McChicken Burger + Coke,375.23,4.5,375
Maharashtra,Mumbai,,McDonald's,Dombivli East,Group Sharing Combos,Burger Combo for 2: McSpicy Chicken + McChicken,464.76,5,9
Maharashtra,Mumbai,,McDonald's,Dombivli East,Group Sharing Combos,Burger Combo for 2: Corn & Cheese + McVeggie,404.76,4.3,12
Maharashtra,Mumbai,,McDonald's,Dombivli East,Group Sharing Combos,Burger Combo for 2: McChicken Burger with Pizza McPuff,444.76,4.4,94
Maharashtra,Mumbai,,McDonald's,Dombivli East,Group Sharing Combos,Burger Combo for 2: McSpicy Chicken Burger with Pizza McPuff,535.23,4.6,49
Maharashtra,Mumbai,,McDonald's,Dombivli East,Group Sharing Combos,Burger Combo for 2: McVeggie Burger with Pizza McPuff,484.76,4.6,69
Maharashtra,Mumbai,,McDonald's,Dombivli East,Group Sharing Combos,Burger Combo for 2: McSpicy Paneer + McAloo Tikki with Pizza McPuff,408.57,4.6,34
Maharashtra,Mumbai,,McDonald's,Dombivli East,Group Sharing Combos,Burger Combo for 2: McVeggie + McAloo Tikki with Pizza McPuff,424.76,4.8,8
Maharashtra,Mumbai,,McDonald's,Dombivli East,Group Sharing Combos,Burger Combo for 2: McChicken Burger ,464.76,4.8,50
Maharashtra,Mumbai,,McDonald's,Dombivli East,Group Sharing Combos,Burger Combo for 2: McSpicy Chicken Burger ,548.57,4.6,62
Maharashtra,Mumbai,,McDonald's,Dombivli East,Group Sharing Combos,Burger Combo for 2: McVeggie Burger ,424.76,4.4,51
Maharashtra,Mumbai,,McDonald's,Dombivli East,Group Sharing Combos,Burger Combo for 2: McSpicy Paneer + McAloo Tikki with Coke,415.23,4.2,11
Maharashtra,Mumbai,,McDonald's,Dombivli East,Group Sharing Combos,Burger Combo for 2: McVeggie + McAloo Tikki with Coke,364.76,4.5,11
Maharashtra,Mumbai,,McDonald's,Dombivli East,Group Sharing Combos,2 Chicken Maharaja Mac Burger + 2 Coke + Fries (L) + McFlurry Oreo (M),670.47,4.4,51
Maharashtra,Mumbai,,McDonald's,Dombivli East,Group Sharing Combos,Burger Combo for 2: Corn & Cheese Burger,464.76,4.4,36
Maharashtra,Mumbai,,McDonald's,Dombivli East,Group Sharing Combos,Burger Combo for 2: Grilled Chicken & Cheese,495.23,4.2,13
Maharashtra,Mumbai,,McDonald's,Dombivli East,Group Sharing Combos,Burger Combo for 2: McSpicy Deluxe Chicken Burger,564.76,4.8,11
Maharashtra,Mumbai,,McDonald's,Dombivli East,Group Sharing Combos,Burger Combo for 2: McSpicy Deluxe Paneer Burger,600,3.8,17
Maharashtra,Mumbai,,McDonald's,Dombivli East,Group Sharing Combos,Burger Combo for 2: McCheese Burger Chicken,675.23,4.4,2
Maharashtra,Mumbai,,McDonald's,Dombivli East,Group Sharing Combos,Burger Combo for 2: McCheese Burger Veg,644.76,4.3,6
Maharashtra,Mumbai,,McDonald's,Dombivli East,Group Sharing Combos,2 Mc Crispy Chicken Burger + 2 Fries (M) + Veg Pizza McPuff,684.76,0,0
Maharashtra,Mumbai,,McDonald's,Dombivli East,Group Sharing Combos,2 Mc Crispy Chicken Burger + Fries (L) + 2 Coke,724.76,4.8,4
Maharashtra,Mumbai,,McDonald's,Dombivli East,Group Sharing Combos,Crispy Veggie Burger + McVeggie Burger + Fries (M),424.76,4.7,5
Maharashtra,Mumbai,,McDonald's,Dombivli East,Group Sharing Combos,Mc Crispy Chicken Burger + McChicken Burger + Fries (M),430.47,4.6,20
Maharashtra,Mumbai,,McDonald's,Dombivli East,Burger Combos ( 3 Pc Meals ),McAloo Tikki Double Patty Burger Combo,224,4.3,43
Maharashtra,Mumbai,,McDonald's,Dombivli East,Burger Combos ( 3 Pc Meals ),McVeggie Double Patty Burger Combo,320,4.3,15
Maharashtra,Mumbai,,McDonald's,Dombivli East,Burger Combos ( 3 Pc Meals ),McChicken Double Patty Burger Combo,353,4.6,10
Maharashtra,Mumbai,,McDonald's,Dombivli East,Burger Combos ( 3 Pc Meals ),McSpicy Chicken Double Patty Burger combo,409,4,24
Maharashtra,Mumbai,,McDonald's,Dombivli East,Burger Combos ( 3 Pc Meals ),Mexican McAloo Tikki Double Patty Burger Combo,243,4.5,6
Maharashtra,Mumbai,,McDonald's,Dombivli East,Burger Combos ( 3 Pc Meals ),McAloo Tikki Burger Happy Meal,211.99,4.3,114
Maharashtra,Mumbai,,McDonald's,Dombivli East,Burger Combos ( 3 Pc Meals ),McChicken Burger Happy Meal,326.99,4.8,44
Maharashtra,Mumbai,,McDonald's,Dombivli East,Burger Combos ( 3 Pc Meals ),McVeggie Burger Happy Meal,305.99,2.5,46
Maharashtra,Mumbai,,McDonald's,Dombivli East,Burger Combos ( 3 Pc Meals ),Big Spicy Chicken Wrap Combo,371,4.3,90
Maharashtra,Mumbai,,McDonald's,Dombivli East,Burger Combos ( 3 Pc Meals ),McSpicy Paneer Burger Combo,344.76,4.5,212
